File,Expected,Predicted,Intra_Hamming,Within_Threshold,Match,Authenticated
23_5.csv,23,23,1,True,True,True
230_5.csv,230,230,3,True,True,True
231_5.csv,231,231,3,True,True,True
232_5.csv,232,232,2,True,True,True
233_5.csv,233,233,1,True,True,True
234_5.csv,234,234,5,True,True,True
235_5.csv,235,235,4,True,True,True
236_5.csv,236,236,4,True,True,True
237_5.csv,237,237,4,True,True,True
238_5.csv,238,238,1,True,True,True
239_5.csv,239,239,5,True,True,True
24_5.csv,24,24,4,True,True,True
240_5.csv,240,240,2,True,True,True
241_5.csv,241,241,6,True,True,True
242_5.csv,242,242,4,True,True,True
243_5.csv,243,243,3,True,True,True
244_5.csv,244,244,3,True,True,True
245_5.csv,245,245,4,True,True,True
246_5.csv,246,246,3,True,True,True
247_5.csv,247,247,1,True,True,True
248_5.csv,248,248,2,True,True,True
249_5.csv,249,249,3,True,True,True
25_5.csv,25,25,4,True,True,True
250_5.csv,250,250,2,True,True,True
251_5.csv,251,251,4,True,True,True
252_5.csv,252,252,5,True,True,True
255_5.csv,255,255,4,True,True,True
256_5.csv,256,256,2,True,True,True
257_5.csv,257,257,5,True,True,True
259_5.csv,259,259,2,True,True,True
26_5.csv,26,26,8,True,True,True
260_5.csv,260,260,4,True,True,True
261_5.csv,261,261,3,True,True,True
262_5.csv,262,262,3,True,True,True
263_5.csv,263,263,4,True,True,True
264_5.csv,264,264,8,True,True,True
265_5.csv,265,265,5,True,True,True
266_5.csv,266,266,2,True,True,True
267_5.csv,267,267,2,True,True,True
268_5.csv,268,268,1,True,True,True
269_5.csv,269,269,13,True,True,True
27_5.csv,27,27,3,True,True,True
270_5.csv,270,270,1,True,True,True
271_5.csv,271,271,3,True,True,True
272_5.csv,272,272,3,True,True,True
273_5.csv,273,273,3,True,True,True
274_5.csv,274,274,6,True,True,True
275_5.csv,275,275,3,True,True,True
276_5.csv,276,276,1,True,True,True
277_5.csv,277,277,4,True,True,True
278_5.csv,278,278,3,True,True,True
279_5.csv,279,279,2,True,True,True
28_5.csv,28,28,8,True,True,True
280_5.csv,280,280,6,True,True,True
281_5.csv,281,281,2,True,True,True
282_5.csv,282,282,4,True,True,True
283_5.csv,283,283,4,True,True,True
284_5.csv,284,284,2,True,True,True
285_5.csv,285,285,3,True,True,True
286_5.csv,286,286,2,True,True,True
287_5.csv,287,287,2,True,True,True
288_5.csv,288,288,3,True,True,True
289_5.csv,289,289,1,True,True,True
29_5.csv,29,29,7,True,True,True
290_5.csv,290,290,2,True,True,True
291_5.csv,291,291,3,True,True,True
292_5.csv,292,292,2,True,True,True
293_5.csv,293,293,4,True,True,True
294_5.csv,294,294,3,True,True,True
295_5.csv,295,295,2,True,True,True
296_5.csv,296,296,2,True,True,True
297_5.csv,297,297,2,True,True,True
298_5.csv,298,298,4,True,True,True
299_5.csv,299,299,2,True,True,True
3_5.csv,3,3,5,True,True,True
30_5.csv,30,30,2,True,True,True
300_5.csv,300,300,5,True,True,True
301_5.csv,301,301,1,True,True,True
302_5.csv,302,302,1,True,True,True
303_5.csv,303,303,2,True,True,True
304_5.csv,304,304,5,True,True,True
305_5.csv,305,305,3,True,True,True
306_5.csv,306,306,2,True,True,True
307_5.csv,307,307,2,True,True,True
308_5.csv,308,308,3,True,True,True
309_5.csv,309,309,2,True,True,True
31_5.csv,31,31,5,True,True,True
32_5.csv,32,32,4,True,True,True
33_5.csv,33,33,5,True,True,True
34_5.csv,34,34,3,True,True,True
35_5.csv,35,35,5,True,True,True
36_5.csv,36,36,4,True,True,True
37_5.csv,37,37,3,True,True,True
38_5.csv,38,38,3,True,True,True
39_5.csv,39,39,5,True,True,True
4_5.csv,4,4,2,True,True,True
40_5.csv,40,40,1,True,True,True
41_5.csv,41,41,4,True,True,True
42_5.csv,42,42,4,True,True,True
43_5.csv,43,43,6,True,True,True
44_5.csv,44,44,4,True,True,True
45_5.csv,45,45,1,True,True,True
46_5.csv,46,46,5,True,True,True
47_5.csv,47,47,2,True,True,True
48_5.csv,48,48,6,True,True,True
49_5.csv,49,49,6,True,True,True
5_5.csv,5,5,3,True,True,True
50_5.csv,50,50,2,True,True,True
51_5.csv,51,51,3,True,True,True
52_5.csv,52,52,3,True,True,True
53_5.csv,53,53,1,True,True,True
54_5.csv,54,54,4,True,True,True
55_5.csv,55,55,3,True,True,True
56_5.csv,56,56,4,True,True,True
57_5.csv,57,57,5,True,True,True
58_5.csv,58,58,4,True,True,True
59_5.csv,59,59,3,True,True,True
6_5.csv,6,6,5,True,True,True
60_5.csv,60,60,4,True,True,True
61_5.csv,61,61,4,True,True,True
62_5.csv,62,62,7,True,True,True
63_5.csv,63,63,5,True,True,True
64_5.csv,64,64,6,True,True,True
65_5.csv,65,65,2,True,True,True
66_5.csv,66,66,7,True,True,True
67_5.csv,67,67,3,True,True,True
68_5.csv,68,68,2,True,True,True
69_5.csv,69,69,2,True,True,True
7_5.csv,7,7,1,True,True,True
70_5.csv,70,70,6,True,True,True
71_5.csv,71,71,4,True,True,True
72_5.csv,72,72,3,True,True,True
73_5.csv,73,73,5,True,True,True
74_5.csv,74,74,5,True,True,True
75_5.csv,75,75,2,True,True,True
76_5.csv,76,76,4,True,True,True
77_5.csv,77,77,4,True,True,True
78_5.csv,78,78,1,True,True,True
79_5.csv,79,79,2,True,True,True
8_5.csv,8,8,9,True,True,True
80_5.csv,80,80,4,True,True,True
81_5.csv,81,81,4,True,True,True
82_5.csv,82,82,8,True,True,True
83_5.csv,83,83,5,True,True,True
84_5.csv,84,84,3,True,True,True
85_5.csv,85,85,4,True,True,True
86_5.csv,86,86,4,True,True,True
87_5.csv,87,87,1,True,True,True
88_5.csv,88,88,3,True,True,True
89_5.csv,89,89,5,True,True,True
9_5.csv,9,9,3,True,True,True
90_5.csv,90,90,4,True,True,True
91_5.csv,91,91,5,True,True,True
92_5.csv,92,92,6,True,True,True
93_5.csv,93,93,3,True,True,True
94_5.csv,94,94,7,True,True,True
95_5.csv,95,95,4,True,True,True
96_5.csv,96,96,3,True,True,True
97_5.csv,97,97,4,True,True,True
98_5.csv,98,98,2,True,True,True
99_5.csv,99,99,3,True,True,True
