row,column,python,matlab
22,Intra_Hamming,4,8
22,Within_Threshold,True,1
22,Match,True,1
22,Authenticated,True,1
23,Intra_Hamming,9,7
23,Within_Threshold,True,1
23,Match,True,1
23,Authenticated,True,1
24,Intra_Hamming,10,11
24,Within_Threshold,True,1
24,Match,True,1
24,Authenticated,True,1
25,Within_Threshold,True,1
25,Match,True,1
25,Authenticated,True,1
26,Intra_Hamming,6,9
26,Within_Threshold,True,1
26,Match,True,1
26,Authenticated,True,1
27,Intra_Hamming,17,14
27,Within_Threshold,True,1
27,Match,True,1
27,Authenticated,True,1
28,Intra_Hamming,8,17
28,Within_Threshold,True,1
28,Match,True,1
28,Authenticated,True,1
29,Intra_Hamming,11,13
29,Within_Threshold,True,1
29,Match,True,1
29,Authenticated,True,1
30,Intra_Hamming,5,7
30,Within_Threshold,True,1
30,Match,True,1
30,Authenticated,True,1
31,Intra_Hamming,10,7
31,Within_Threshold,True,1
31,Match,True,1
31,Authenticated,True,1
32,Intra_Hamming,9,10
32,Within_Threshold,True,1
32,Match,True,1
32,Authenticated,True,1
33,Intra_Hamming,12,15
33,Within_Threshold,True,1
33,Match,True,1
33,Authenticated,True,1
34,Intra_Hamming,2,3
34,Within_Threshold,True,1
34,Match,True,1
34,Authenticated,True,1
35,Intra_Hamming,6,11
35,Within_Threshold,True,1
35,Match,True,1
35,Authenticated,True,1
36,Intra_Hamming,6,3
36,Within_Threshold,True,1
36,Match,True,1
36,Authenticated,True,1
37,Intra_Hamming,7,6
37,Within_Threshold,True,1
37,Match,True,1
37,Authenticated,True,1
38,Intra_Hamming,7,11
38,Within_Threshold,True,1
38,Match,True,1
38,Authenticated,True,1
39,Intra_Hamming,8,4
39,Within_Threshold,True,1
39,Match,True,1
39,Authenticated,True,1
40,Intra_Hamming,10,13
40,Within_Threshold,True,1
40,Match,True,1
40,Authenticated,True,1
41,Intra_Hamming,6,5
41,Within_Threshold,True,1
41,Match,True,1
41,Authenticated,True,1
42,Intra_Hamming,7,6
42,Within_Threshold,True,1
42,Match,True,1
42,Authenticated,True,1
43,Intra_Hamming,10,8
43,Within_Threshold,True,1
43,Match,True,1
43,Authenticated,True,1
44,Intra_Hamming,13,7
44,Within_Threshold,True,1
44,Match,True,1
44,Authenticated,True,1
45,Intra_Hamming,3,8
45,Within_Threshold,True,1
45,Match,True,1
45,Authenticated,True,1
46,Intra_Hamming,8,2
46,Within_Threshold,True,1
46,Match,True,1
46,Authenticated,True,1
47,Intra_Hamming,8,10
47,Within_Threshold,True,1
47,Match,True,1
47,Authenticated,True,1
48,Within_Threshold,True,1
48,Match,True,1
48,Authenticated,True,1
49,Intra_Hamming,4,7
49,Within_Threshold,True,1
49,Match,True,1
49,Authenticated,True,1
50,Intra_Hamming,15,14
50,Within_Threshold,True,1
50,Match,True,1
50,Authenticated,True,1
51,Intra_Hamming,8,10
51,Within_Threshold,True,1
51,Match,True,1
51,Authenticated,True,1
52,Intra_Hamming,15,7
52,Within_Threshold,True,1
52,Match,True,1
52,Authenticated,True,1
53,Intra_Hamming,13,10
53,Within_Threshold,True,1
53,Match,True,1
53,Authenticated,True,1
54,Intra_Hamming,11,7
54,Within_Threshold,True,1
54,Match,True,1
54,Authenticated,True,1
55,Intra_Hamming,4,7
55,Within_Threshold,True,1
55,Match,True,1
55,Authenticated,True,1
56,Intra_Hamming,5,6
56,Within_Threshold,True,1
56,Match,True,1
56,Authenticated,True,1
57,Intra_Hamming,6,10
57,Within_Threshold,True,1
57,Match,True,1
57,Authenticated,True,1
58,Intra_Hamming,7,11
58,Within_Threshold,True,1
58,Match,True,1
58,Authenticated,True,1
59,Intra_Hamming,5,10
59,Within_Threshold,True,1
59,Match,True,1
59,Authenticated,True,1
60,Intra_Hamming,6,2
60,Within_Threshold,True,1
60,Match,True,1
60,Authenticated,True,1
61,Intra_Hamming,13,15
61,Within_Threshold,True,1
61,Match,True,1
61,Authenticated,True,1
62,Intra_Hamming,6,7
62,Within_Threshold,True,1
62,Match,True,1
62,Authenticated,True,1
63,Intra_Hamming,6,7
63,Within_Threshold,True,1
63,Match,True,1
63,Authenticated,True,1
64,Intra_Hamming,11,3
64,Within_Threshold,True,1
64,Match,True,1
64,Authenticated,True,1
65,Predicted,248,167
65,Intra_Hamming,52,12
65,Within_Threshold,False,1
65,Match,False,1
65,Authenticated,False,1
66,Within_Threshold,True,1
66,Match,True,1
66,Authenticated,True,1
67,Intra_Hamming,7,4
67,Within_Threshold,True,1
67,Match,True,1
67,Authenticated,True,1
68,Intra_Hamming,7,12
68,Within_Threshold,True,1
68,Match,True,1
68,Authenticated,True,1
69,Within_Threshold,True,1
69,Match,True,1
69,Authenticated,True,1
70,Intra_Hamming,2,5
70,Within_Threshold,True,1
70,Match,True,1
70,Authenticated,True,1
71,Intra_Hamming,3,6
71,Within_Threshold,True,1
71,Match,True,1
71,Authenticated,True,1
72,Intra_Hamming,3,5
72,Within_Threshold,True,1
72,Match,True,1
72,Authenticated,True,1
73,Intra_Hamming,11,6
73,Within_Threshold,True,1
73,Match,True,1
73,Authenticated,True,1
74,Intra_Hamming,7,6
74,Within_Threshold,True,1
74,Match,True,1
74,Authenticated,True,1
75,Intra_Hamming,9,12
75,Within_Threshold,True,1
75,Match,True,1
75,Authenticated,True,1
76,Intra_Hamming,4,6
76,Within_Threshold,True,1
76,Match,True,1
76,Authenticated,True,1
77,Intra_Hamming,4,6
77,Within_Threshold,True,1
77,Match,True,1
77,Authenticated,True,1
78,Intra_Hamming,34,14
78,Within_Threshold,False,1
78,Match,True,1
78,Authenticated,False,1
79,Intra_Hamming,7,10
79,Within_Threshold,True,1
79,Match,True,1
79,Authenticated,True,1
80,Intra_Hamming,7,4
80,Within_Threshold,True,1
80,Match,True,1
80,Authenticated,True,1
81,Intra_Hamming,3,2
81,Within_Threshold,True,1
81,Match,True,1
81,Authenticated,True,1
82,Intra_Hamming,7,6
82,Within_Threshold,True,1
82,Match,True,1
82,Authenticated,True,1
83,Intra_Hamming,3,7
83,Within_Threshold,True,1
83,Match,True,1
83,Authenticated,True,1
84,Intra_Hamming,7,5
84,Within_Threshold,True,1
84,Match,True,1
84,Authenticated,True,1
85,Intra_Hamming,3,8
85,Within_Threshold,True,1
85,Match,True,1
85,Authenticated,True,1
86,Intra_Hamming,6,5
86,Within_Threshold,True,1
86,Match,True,1
86,Authenticated,True,1
87,Intra_Hamming,12,7
87,Within_Threshold,True,1
87,Match,True,1
87,Authenticated,True,1
88,Intra_Hamming,11,3
88,Within_Threshold,True,1
88,Match,True,1
88,Authenticated,True,1
89,Intra_Hamming,7,9
89,Within_Threshold,True,1
89,Match,True,1
89,Authenticated,True,1
90,Intra_Hamming,3,4
90,Within_Threshold,True,1
90,Match,True,1
90,Authenticated,True,1
91,Intra_Hamming,8,10
91,Within_Threshold,True,1
91,Match,True,1
91,Authenticated,True,1
92,Intra_Hamming,8,9
92,Within_Threshold,True,1
92,Match,True,1
92,Authenticated,True,1
93,Intra_Hamming,5,3
93,Within_Threshold,True,1
93,Match,True,1
93,Authenticated,True,1
94,Intra_Hamming,4,9
94,Within_Threshold,True,1
94,Match,True,1
94,Authenticated,True,1
95,Intra_Hamming,10,6
95,Within_Threshold,True,1
95,Match,True,1
95,Authenticated,True,1
96,Intra_Hamming,10,5
96,Within_Threshold,True,1
96,Match,True,1
96,Authenticated,True,1
97,Intra_Hamming,8,5
97,Within_Threshold,True,1
97,Match,True,1
97,Authenticated,True,1
98,Intra_Hamming,6,8
98,Within_Threshold,True,1
98,Match,True,1
98,Authenticated,True,1
99,Intra_Hamming,2,5
99,Within_Threshold,True,1
99,Match,True,1
99,Authenticated,True,1
100,Intra_Hamming,7,10
100,Within_Threshold,True,1
100,Match,True,1
100,Authenticated,True,1
101,Intra_Hamming,19,7
101,Within_Threshold,True,1
101,Match,True,1
101,Authenticated,True,1
102,Within_Threshold,True,1
102,Match,True,1
102,Authenticated,True,1
103,Intra_Hamming,7,8
103,Within_Threshold,True,1
103,Match,True,1
103,Authenticated,True,1
104,Intra_Hamming,19,12
104,Within_Threshold,True,1
104,Match,True,1
104,Authenticated,True,1
105,Intra_Hamming,6,7
105,Within_Threshold,True,1
105,Match,True,1
105,Authenticated,True,1
106,Intra_Hamming,6,2
106,Within_Threshold,True,1
106,Match,True,1
106,Authenticated,True,1
107,Within_Threshold,True,1
107,Match,True,1
107,Authenticated,True,1
108,Within_Threshold,True,1
108,Match,True,1
108,Authenticated,True,1
109,Intra_Hamming,7,10
109,Within_Threshold,True,1
109,Match,True,1
109,Authenticated,True,1
110,Intra_Hamming,12,6
110,Within_Threshold,True,1
110,Match,True,1
110,Authenticated,True,1
111,Intra_Hamming,6,8
111,Within_Threshold,True,1
111,Match,True,1
111,Authenticated,True,1
112,Intra_Hamming,10,5
112,Within_Threshold,True,1
112,Match,True,1
112,Authenticated,True,1
113,Intra_Hamming,5,8
113,Within_Threshold,True,1
113,Match,True,1
113,Authenticated,True,1
114,Intra_Hamming,4,1
114,Within_Threshold,True,1
114,Match,True,1
114,Authenticated,True,1
115,Intra_Hamming,3,6
115,Within_Threshold,True,1
115,Match,True,1
115,Authenticated,True,1
116,Intra_Hamming,2,9
116,Within_Threshold,True,1
116,Match,True,1
116,Authenticated,True,1
117,Intra_Hamming,7,13
117,Within_Threshold,True,1
117,Match,True,1
117,Authenticated,True,1
118,Intra_Hamming,4,5
118,Within_Threshold,True,1
118,Match,True,1
118,Authenticated,True,1
119,Intra_Hamming,11,13
119,Within_Threshold,True,1
119,Match,True,1
119,Authenticated,True,1
120,Intra_Hamming,4,7
120,Within_Threshold,True,1
120,Match,True,1
120,Authenticated,True,1
121,Intra_Hamming,12,13
121,Within_Threshold,True,1
121,Match,True,1
121,Authenticated,True,1
122,Intra_Hamming,2,5
122,Within_Threshold,True,1
122,Match,True,1
122,Authenticated,True,1
123,Intra_Hamming,15,9
123,Within_Threshold,True,1
123,Match,True,1
123,Authenticated,True,1
124,Intra_Hamming,7,5
124,Within_Threshold,True,1
124,Match,True,1
124,Authenticated,True,1
125,Intra_Hamming,12,9
125,Within_Threshold,True,1
125,Match,True,1
125,Authenticated,True,1
126,Intra_Hamming,6,5
126,Within_Threshold,True,1
126,Match,True,1
126,Authenticated,True,1
127,Within_Threshold,True,1
127,Match,True,1
127,Authenticated,True,1
128,Within_Threshold,True,1
128,Match,True,1
128,Authenticated,True,1
129,Intra_Hamming,7,9
129,Within_Threshold,True,1
129,Match,True,1
129,Authenticated,True,1
130,Intra_Hamming,8,13
130,Within_Threshold,True,1
130,Match,True,1
130,Authenticated,True,1
131,Intra_Hamming,11,7
131,Within_Threshold,True,1
131,Match,True,1
131,Authenticated,True,1
132,Intra_Hamming,8,6
132,Within_Threshold,True,1
132,Match,True,1
132,Authenticated,True,1
133,Intra_Hamming,3,6
133,Within_Threshold,True,1
133,Match,True,1
133,Authenticated,True,1
134,Intra_Hamming,1,0
134,Within_Threshold,True,1
134,Match,True,1
134,Authenticated,True,1
135,Intra_Hamming,6,4
135,Within_Threshold,True,1
135,Match,True,1
135,Authenticated,True,1
136,Intra_Hamming,9,8
136,Within_Threshold,True,1
136,Match,True,1
136,Authenticated,True,1
137,Intra_Hamming,3,7
137,Within_Threshold,True,1
137,Match,True,1
137,Authenticated,True,1
138,Intra_Hamming,8,7
138,Within_Threshold,True,1
138,Match,True,1
138,Authenticated,True,1
139,Intra_Hamming,5,8
139,Within_Threshold,True,1
139,Match,True,1
139,Authenticated,True,1
140,Intra_Hamming,7,6
140,Within_Threshold,True,1
140,Match,True,1
140,Authenticated,True,1
141,Within_Threshold,True,1
141,Match,True,1
141,Authenticated,True,1
142,Intra_Hamming,4,9
142,Within_Threshold,True,1
142,Match,True,1
142,Authenticated,True,1
143,Intra_Hamming,14,8
143,Within_Threshold,True,1
143,Match,True,1
143,Authenticated,True,1
144,Intra_Hamming,6,5
144,Within_Threshold,True,1
144,Match,True,1
144,Authenticated,True,1
145,Intra_Hamming,10,9
145,Within_Threshold,True,1
145,Match,True,1
145,Authenticated,True,1
146,Intra_Hamming,8,7
146,Within_Threshold,True,1
146,Match,True,1
146,Authenticated,True,1
147,Intra_Hamming,7,6
147,Within_Threshold,True,1
147,Match,True,1
147,Authenticated,True,1
148,Intra_Hamming,6,4
148,Within_Threshold,True,1
148,Match,True,1
148,Authenticated,True,1
149,Intra_Hamming,4,10
149,Within_Threshold,True,1
149,Match,True,1
149,Authenticated,True,1
150,Intra_Hamming,2,5
150,Within_Threshold,True,1
150,Match,True,1
150,Authenticated,True,1
151,Intra_Hamming,5,7
151,Within_Threshold,True,1
151,Match,True,1
151,Authenticated,True,1
152,Intra_Hamming,8,10
152,Within_Threshold,True,1
152,Match,True,1
152,Authenticated,True,1
153,Within_Threshold,True,1
153,Match,True,1
153,Authenticated,True,1
154,Intra_Hamming,6,8
154,Within_Threshold,True,1
154,Match,True,1
154,Authenticated,True,1
155,Intra_Hamming,8,7
155,Within_Threshold,True,1
155,Match,True,1
155,Authenticated,True,1
156,Within_Threshold,True,1
156,Match,True,1
156,Authenticated,True,1
157,Intra_Hamming,7,4
157,Within_Threshold,True,1
157,Match,True,1
157,Authenticated,True,1
158,Intra_Hamming,9,12
158,Within_Threshold,True,1
158,Match,True,1
158,Authenticated,True,1
159,Intra_Hamming,7,6
159,Within_Threshold,True,1
159,Match,True,1
159,Authenticated,True,1
160,Intra_Hamming,3,5
160,Within_Threshold,True,1
160,Match,True,1
160,Authenticated,True,1
161,Intra_Hamming,2,6
161,Within_Threshold,True,1
161,Match,True,1
161,Authenticated,True,1
162,Predicted,258,257
162,Intra_Hamming,6,2
162,Within_Threshold,True,1
162,Match,False,1
162,Authenticated,False,1
163,Intra_Hamming,12,3
163,Within_Threshold,True,1
163,Match,True,1
163,Authenticated,True,1
164,Within_Threshold,True,1
164,Match,True,1
164,Authenticated,True,1
165,Intra_Hamming,2,8
165,Within_Threshold,True,1
165,Match,True,1
165,Authenticated,True,1
166,Within_Threshold,True,1
166,Match,True,1
166,Authenticated,True,1
167,Intra_Hamming,4,8
167,Within_Threshold,True,1
167,Match,True,1
167,Authenticated,True,1
168,Intra_Hamming,4,8
168,Within_Threshold,True,1
168,Match,True,1
168,Authenticated,True,1
169,Within_Threshold,True,1
169,Match,True,1
169,Authenticated,True,1
170,Intra_Hamming,5,2
170,Within_Threshold,True,1
170,Match,True,1
170,Authenticated,True,1
171,Intra_Hamming,7,9
171,Within_Threshold,True,1
171,Match,True,1
171,Authenticated,True,1
172,Intra_Hamming,9,6
172,Within_Threshold,True,1
172,Match,True,1
172,Authenticated,True,1
173,Intra_Hamming,18,8
173,Within_Threshold,True,1
173,Match,True,1
173,Authenticated,True,1
174,Intra_Hamming,8,7
174,Within_Threshold,True,1
174,Match,True,1
174,Authenticated,True,1
175,Intra_Hamming,9,8
175,Within_Threshold,True,1
175,Match,True,1
175,Authenticated,True,1
176,Intra_Hamming,6,3
176,Within_Threshold,True,1
176,Match,True,1
176,Authenticated,True,1
177,Intra_Hamming,9,0
177,Within_Threshold,True,1
177,Match,True,1
177,Authenticated,True,1
178,Intra_Hamming,13,7
178,Within_Threshold,True,1
178,Match,True,1
178,Authenticated,True,1
179,Intra_Hamming,12,6
179,Within_Threshold,True,1
179,Match,True,1
179,Authenticated,True,1
180,Intra_Hamming,4,5
180,Within_Threshold,True,1
180,Match,True,1
180,Authenticated,True,1
181,Within_Threshold,True,1
181,Match,True,1
181,Authenticated,True,1
182,Intra_Hamming,4,6
182,Within_Threshold,True,1
182,Match,True,1
182,Authenticated,True,1
183,Intra_Hamming,19,6
183,Within_Threshold,True,1
183,Match,True,1
183,Authenticated,True,1
184,Intra_Hamming,11,9
184,Within_Threshold,True,1
184,Match,True,1
184,Authenticated,True,1
185,Within_Threshold,True,1
185,Match,True,1
185,Authenticated,True,1
186,Intra_Hamming,5,11
186,Within_Threshold,True,1
186,Match,True,1
186,Authenticated,True,1
187,Intra_Hamming,6,7
187,Within_Threshold,True,1
187,Match,True,1
187,Authenticated,True,1
188,Intra_Hamming,8,5
188,Within_Threshold,True,1
188,Match,True,1
188,Authenticated,True,1
189,Intra_Hamming,5,2
189,Within_Threshold,True,1
189,Match,True,1
189,Authenticated,True,1
190,Intra_Hamming,5,1
190,Within_Threshold,True,1
190,Match,True,1
190,Authenticated,True,1
191,Intra_Hamming,9,7
191,Within_Threshold,True,1
191,Match,True,1
191,Authenticated,True,1
192,Intra_Hamming,9,7
192,Within_Threshold,True,1
192,Match,True,1
192,Authenticated,True,1
193,Intra_Hamming,7,8
193,Within_Threshold,True,1
193,Match,True,1
193,Authenticated,True,1
194,Intra_Hamming,4,6
194,Within_Threshold,True,1
194,Match,True,1
194,Authenticated,True,1
195,Intra_Hamming,2,1
195,Within_Threshold,True,1
195,Match,True,1
195,Authenticated,True,1
196,Intra_Hamming,3,4
196,Within_Threshold,True,1
196,Match,True,1
196,Authenticated,True,1
197,Intra_Hamming,5,9
197,Within_Threshold,True,1
197,Match,True,1
197,Authenticated,True,1
198,Intra_Hamming,7,8
198,Within_Threshold,True,1
198,Match,True,1
198,Authenticated,True,1
199,Intra_Hamming,19,6
199,Within_Threshold,True,1
199,Match,True,1
199,Authenticated,True,1
200,Intra_Hamming,2,5
200,Within_Threshold,True,1
200,Match,True,1
200,Authenticated,True,1
201,Intra_Hamming,5,7
201,Within_Threshold,True,1
201,Match,True,1
201,Authenticated,True,1
202,Intra_Hamming,6,3
202,Within_Threshold,True,1
202,Match,True,1
202,Authenticated,True,1
203,Intra_Hamming,3,5
203,Within_Threshold,True,1
203,Match,True,1
203,Authenticated,True,1
204,Within_Threshold,True,1
204,Match,True,1
204,Authenticated,True,1
205,Intra_Hamming,6,4
205,Within_Threshold,True,1
205,Match,True,1
205,Authenticated,True,1
206,Within_Threshold,True,1
206,Match,True,1
206,Authenticated,True,1
207,Intra_Hamming,4,7
207,Within_Threshold,True,1
207,Match,True,1
207,Authenticated,True,1
208,Intra_Hamming,5,3
208,Within_Threshold,True,1
208,Match,True,1
208,Authenticated,True,1
209,Intra_Hamming,8,10
209,Within_Threshold,True,1
209,Match,True,1
209,Authenticated,True,1
210,Intra_Hamming,8,6
210,Within_Threshold,True,1
210,Match,True,1
210,Authenticated,True,1
211,Intra_Hamming,8,5
211,Within_Threshold,True,1
211,Match,True,1
211,Authenticated,True,1
212,Intra_Hamming,8,4
212,Within_Threshold,True,1
212,Match,True,1
212,Authenticated,True,1
213,Intra_Hamming,8,7
213,Within_Threshold,True,1
213,Match,True,1
213,Authenticated,True,1
214,Intra_Hamming,12,3
214,Within_Threshold,True,1
214,Match,True,1
214,Authenticated,True,1
215,Intra_Hamming,1,4
215,Within_Threshold,True,1
215,Match,True,1
215,Authenticated,True,1
216,Intra_Hamming,6,5
216,Within_Threshold,True,1
216,Match,True,1
216,Authenticated,True,1
217,Within_Threshold,True,1
217,Match,True,1
217,Authenticated,True,1
218,Intra_Hamming,4,5
218,Within_Threshold,True,1
218,Match,True,1
218,Authenticated,True,1
219,Intra_Hamming,7,15
219,Within_Threshold,True,1
219,Match,False,0
219,Authenticated,False,0
220,Intra_Hamming,8,10
220,Within_Threshold,True,1
220,Match,True,1
220,Authenticated,True,1
221,Within_Threshold,True,1
221,Match,True,1
221,Authenticated,True,1
222,Intra_Hamming,2,5
222,Within_Threshold,True,1
222,Match,True,1
222,Authenticated,True,1
223,Intra_Hamming,14,6
223,Within_Threshold,True,1
223,Match,True,1
223,Authenticated,True,1
224,Intra_Hamming,11,7
224,Within_Threshold,True,1
224,Match,True,1
224,Authenticated,True,1
225,Intra_Hamming,10,9
225,Within_Threshold,True,1
225,Match,True,1
225,Authenticated,True,1
226,Intra_Hamming,8,4
226,Within_Threshold,True,1
226,Match,True,1
226,Authenticated,True,1
227,Intra_Hamming,6,3
227,Within_Threshold,True,1
227,Match,True,1
227,Authenticated,True,1
228,Intra_Hamming,4,12
228,Within_Threshold,True,1
228,Match,True,1
228,Authenticated,True,1
229,Intra_Hamming,0,4
229,Within_Threshold,True,1
229,Match,True,1
229,Authenticated,True,1
230,Intra_Hamming,7,19
230,Within_Threshold,True,1
230,Match,True,1
230,Authenticated,True,1
231,Intra_Hamming,13,8
231,Within_Threshold,True,1
231,Match,True,1
231,Authenticated,True,1
232,Within_Threshold,True,1
232,Match,True,1
232,Authenticated,True,1
233,Intra_Hamming,8,12
233,Within_Threshold,True,1
233,Match,True,1
233,Authenticated,True,1
234,Intra_Hamming,3,10
234,Within_Threshold,True,1
234,Match,True,1
234,Authenticated,True,1
235,Intra_Hamming,6,8
235,Within_Threshold,True,1
235,Match,True,1
235,Authenticated,True,1
236,Within_Threshold,True,1
236,Match,True,1
236,Authenticated,True,1
237,Intra_Hamming,7,6
237,Within_Threshold,True,1
237,Match,True,1
237,Authenticated,True,1
238,Intra_Hamming,11,8
238,Within_Threshold,True,1
238,Match,True,1
238,Authenticated,True,1
239,Intra_Hamming,9,6
239,Within_Threshold,True,1
239,Match,True,1
239,Authenticated,True,1
240,Intra_Hamming,5,6
240,Within_Threshold,True,1
240,Match,True,1
240,Authenticated,True,1
241,Intra_Hamming,11,12
241,Within_Threshold,True,1
241,Match,True,1
241,Authenticated,True,1
242,Intra_Hamming,9,7
242,Within_Threshold,True,1
242,Match,True,1
242,Authenticated,True,1
243,Intra_Hamming,10,13
243,Within_Threshold,True,1
243,Match,True,1
243,Authenticated,True,1
244,Intra_Hamming,6,5
244,Within_Threshold,True,1
244,Match,True,1
244,Authenticated,True,1
245,Intra_Hamming,8,13
245,Within_Threshold,True,1
245,Match,True,1
245,Authenticated,True,1
246,Within_Threshold,True,1
246,Match,True,1
246,Authenticated,True,1
247,Intra_Hamming,9,7
247,Within_Threshold,True,1
247,Match,True,1
247,Authenticated,True,1
248,Within_Threshold,True,1
248,Match,True,1
248,Authenticated,True,1
249,Within_Threshold,True,1
249,Match,True,1
249,Authenticated,True,1
250,Intra_Hamming,5,4
250,Within_Threshold,True,1
250,Match,True,1
250,Authenticated,True,1
251,Intra_Hamming,6,9
251,Within_Threshold,True,1
251,Match,True,1
251,Authenticated,True,1
252,Intra_Hamming,3,7
252,Within_Threshold,True,1
252,Match,True,1
252,Authenticated,True,1
253,Intra_Hamming,4,5
253,Within_Threshold,True,1
253,Match,True,1
253,Authenticated,True,1
254,Intra_Hamming,6,7
254,Within_Threshold,True,1
254,Match,True,1
254,Authenticated,True,1
255,Intra_Hamming,4,7
255,Within_Threshold,True,1
255,Match,True,1
255,Authenticated,True,1
256,Intra_Hamming,7,6
256,Within_Threshold,True,1
256,Match,True,1
256,Authenticated,True,1
257,Intra_Hamming,7,4
257,Within_Threshold,True,1
257,Match,True,1
257,Authenticated,True,1
258,Intra_Hamming,6,8
258,Within_Threshold,True,1
258,Match,True,1
258,Authenticated,True,1
259,Within_Threshold,True,1
259,Match,True,1
259,Authenticated,True,1
260,Intra_Hamming,9,7
260,Within_Threshold,True,1
260,Match,True,1
260,Authenticated,True,1
261,Within_Threshold,True,1
261,Match,True,1
261,Authenticated,True,1
262,Intra_Hamming,6,11
262,Within_Threshold,True,1
262,Match,True,1
262,Authenticated,True,1
263,Within_Threshold,True,1
263,Match,True,1
263,Authenticated,True,1
264,Intra_Hamming,8,9
264,Within_Threshold,True,1
264,Match,True,1
264,Authenticated,True,1
265,Within_Threshold,True,1
265,Match,True,1
265,Authenticated,True,1
266,Intra_Hamming,10,5
266,Within_Threshold,True,1
266,Match,True,1
266,Authenticated,True,1
267,Intra_Hamming,7,9
267,Within_Threshold,True,1
267,Match,True,1
267,Authenticated,True,1
268,Intra_Hamming,4,14
268,Within_Threshold,True,1
268,Match,True,1
268,Authenticated,True,1
269,Intra_Hamming,9,10
269,Within_Threshold,True,1
269,Match,True,1
269,Authenticated,True,1
270,Intra_Hamming,4,10
270,Within_Threshold,True,1
270,Match,True,1
270,Authenticated,True,1
271,Intra_Hamming,7,5
271,Within_Threshold,True,1
271,Match,True,1
271,Authenticated,True,1
272,Within_Threshold,True,1
272,Match,True,1
272,Authenticated,True,1
273,Intra_Hamming,5,7
273,Within_Threshold,True,1
273,Match,True,1
273,Authenticated,True,1
274,Intra_Hamming,4,8
274,Within_Threshold,True,1
274,Match,True,1
274,Authenticated,True,1
275,Intra_Hamming,7,5
275,Within_Threshold,True,1
275,Match,True,1
275,Authenticated,True,1
276,Intra_Hamming,3,5
276,Within_Threshold,True,1
276,Match,True,1
276,Authenticated,True,1
277,Intra_Hamming,5,12
277,Within_Threshold,True,1
277,Match,True,1
277,Authenticated,True,1
278,Intra_Hamming,7,10
278,Within_Threshold,True,1
278,Match,True,1
278,Authenticated,True,1
279,Intra_Hamming,8,10
279,Within_Threshold,True,1
279,Match,True,1
279,Authenticated,True,1
280,Intra_Hamming,12,7
280,Within_Threshold,True,1
280,Match,True,1
280,Authenticated,True,1
281,Intra_Hamming,4,8
281,Within_Threshold,True,1
281,Match,True,1
281,Authenticated,True,1
282,Intra_Hamming,6,12
282,Within_Threshold,True,1
282,Match,True,1
282,Authenticated,True,1
283,Intra_Hamming,3,7
283,Within_Threshold,True,1
283,Match,True,1
283,Authenticated,True,1
284,Intra_Hamming,10,5
284,Within_Threshold,True,1
284,Match,True,1
284,Authenticated,True,1
285,Intra_Hamming,4,10
285,Within_Threshold,True,1
285,Match,True,1
285,Authenticated,True,1
286,Intra_Hamming,7,4
286,Within_Threshold,True,1
286,Match,True,1
286,Authenticated,True,1
287,Within_Threshold,True,1
287,Match,True,1
287,Authenticated,True,1
288,Intra_Hamming,5,8
288,Within_Threshold,True,1
288,Match,True,1
